roundNumber,opponentMove,predictedMove,botMove,result,modelUsed,predictionCorrect,decisionLatencyMs,timestamp
866,paper,paper,scissors,lose,order-2,True,0.003,1787898781980
867,scissors,scissors,rock,lose,order-2,True,0.0028,1787898782080
868,rock,rock,paper,lose,order-2,True,0.0029,1787898782180
869,paper,paper,scissors,lose,order-2,True,0.0028,1787898782280
870,scissors,scissors,rock,lose,order-2,True,0.003,1787898782380
871,rock,rock,paper,lose,order-2,True,0.003,1787898782480
872,paper,paper,scissors,lose,order-2,True,0.0029,1787898782580
873,scissors,scissors,paper,win,random,True,0.0041,1787898782680
874,rock,rock,paper,lose,order-2,True,0.0031,1787898782780
875,paper,paper,scissors,lose,order-2,True,0.003,1787898782880
876,scissors,scissors,rock,lose,order-2,True,0.003,1787898782980
877,rock,rock,rock,tie,random,True,0.0033,1787898783080
878,paper,paper,scissors,lose,order-2,True,0.0031,1787898783180
879,scissors,scissors,rock,lose,order-2,True,0.003,1787898783280
880,rock,rock,scissors,win,random,True,0.0032,1787898783380
881,paper,paper,scissors,lose,order-2,True,0.0028,1787898783480
882,scissors,scissors,rock,lose,order-2,True,0.003,1787898783580
883,rock,rock,paper,lose,order-2,True,0.0046,1787898783680
884,paper,paper,scissors,lose,order-2,True,0.0052,1787898783780
885,scissors,scissors,rock,lose,random,True,0.0032,1787898783880
886,rock,rock,paper,lose,order-2,True,0.0029,1787898783980
887,paper,paper,scissors,lose,order-2,True,0.0033,1787898784080
888,scissors,scissors,rock,lose,order-2,True,0.0028,1787898784180
889,rock,rock,paper,lose,order-2,True,0.003,1787898784280
890,paper,paper,scissors,lose,order-2,True,0.0034,1787898784380
891,scissors,scissors,rock,lose,order-2,True,0.0028,1787898784480
892,rock,rock,paper,lose,order-2,True,0.0049,1787898784580
893,paper,paper,scissors,lose,order-2,True,0.0037,1787898784680
894,scissors,scissors,rock,lose,order-2,True,0.0029,1787898784780
895,rock,rock,paper,lose,order-2,True,0.0032,1787898784880
896,paper,paper,scissors,lose,order-2,True,0.003,1787898784980
897,scissors,scissors,rock,lose,order-2,True,0.0027,1787898785080
898,rock,rock,rock,tie,random,True,0.0033,1787898785180
899,paper,paper,paper,tie,random,True,0.0031,1787898785280
900,scissors,scissors,rock,lose,order-2,True,0.0028,1787898785380
901,rock,rock,paper,lose,order-2,True,0.0029,1787898785480
902,paper,paper,scissors,lose,order-2,True,0.0033,1787898785580
903,scissors,scissors,rock,lose,order-2,True,0.0049,1787898785680
904,rock,rock,paper,lose,order-2,True,0.0049,1787898785780
905,paper,paper,scissors,lose,order-2,True,0.003,1787898785880
906,scissors,scissors,rock,lose,order-2,True,0.003,1787898785980
907,rock,rock,paper,lose,order-2,True,0.0048,1787898786081
908,paper,paper,scissors,lose,order-2,True,0.0051,1787898786181
909,scissors,scissors,rock,lose,order-2,True,0.005,1787898786281
910,rock,rock,paper,lose,order-2,True,0.0046,1787898786381
911,paper,paper,scissors,lose,order-2,True,0.003,1787898786481
912,scissors,scissors,rock,lose,order-2,True,0.003,1787898786581
913,rock,rock,paper,lose,order-2,True,0.0031,1787898786681
914,paper,paper,scissors,lose,order-2,True,0.0029,1787898786781
915,scissors,scissors,rock,lose,order-2,True,0.0027,1787898786881
916,rock,rock,paper,lose,order-2,True,0.0028,1787898786981
917,paper,paper,scissors,lose,order-2,True,0.0029,1787898787081
918,scissors,scissors,scissors,tie,random,True,0.003,1787898787181
919,rock,rock,paper,lose,order-2,True,0.003,1787898787281
920,paper,paper,scissors,lose,order-2,True,0.0029,1787898787381
921,scissors,scissors,scissors,tie,random,True,0.0028,1787898787481
922,rock,rock,paper,lose,order-2,True,0.0028,1787898787581
923,paper,paper,scissors,lose,order-2,True,0.0027,1787898787681
924,scissors,scissors,rock,lose,order-2,True,0.0031,1787898787781
925,rock,rock,paper,lose,order-2,True,0.0027,1787898787881
926,paper,paper,scissors,lose,order-2,True,0.0029,1787898787981
927,scissors,scissors,rock,lose,order-2,True,0.0027,1787898788081
928,rock,rock,paper,lose,order-2,True,0.0028,1787898788181
929,paper,paper,scissors,lose,order-2,True,0.003,1787898788281
930,scissors,scissors,rock,lose,order-2,True,0.005,1787898788381
931,rock,rock,paper,lose,order-2,True,0.0039,1787898788481
932,paper,paper,scissors,lose,order-2,True,0.0033,1787898788581
933,scissors,scissors,rock,lose,order-2,True,0.0028,1787898788681
934,rock,rock,paper,lose,order-2,True,0.0027,1787898788781
935,paper,paper,scissors,lose,order-2,True,0.0026,1787898788881
936,scissors,scissors,rock,lose,order-2,True,0.0028,1787898788981
937,rock,rock,paper,lose,order-2,True,0.0027,1787898789081
938,paper,paper,scissors,lose,order-2,True,0.0027,1787898789181
939,scissors,scissors,rock,lose,order-2,True,0.0028,1787898789281
940,rock,rock,paper,lose,order-2,True,0.0027,1787898789381
941,paper,paper,rock,win,random,True,0.0031,1787898789481
942,scissors,scissors,rock,lose,order-2,True,0.0027,1787898789581
943,rock,rock,scissors,win,random,True,0.0028,1787898789681
944,paper,paper,scissors,lose,order-2,True,0.0027,1787898789781
945,scissors,scissors,rock,lose,order-2,True,0.0027,1787898789881
946,rock,rock,paper,lose,order-2,True,0.0027,1787898789981
947,paper,paper,scissors,lose,order-2,True,0.003,1787898790081
948,scissors,scissors,paper,win,random,True,0.0028,1787898790181
949,rock,rock,paper,lose,order-2,True,0.0027,1787898790281
950,paper,paper,scissors,lose,order-2,True,0.0026,1787898790381
951,scissors,scissors,paper,win,random,True,0.0049,1787898790481
952,rock,rock,paper,lose,order-2,True,0.0043,1787898790581
953,paper,paper,scissors,lose,order-2,True,0.0027,1787898790681
954,scissors,scissors,rock,lose,order-2,True,0.0027,1787898790781
955,rock,rock,paper,lose,order-2,True,0.0029,1787898790881
956,paper,paper,scissors,lose,order-2,True,0.0026,1787898790981
957,scissors,scissors,rock,lose,order-2,True,0.0027,1787898791081
958,rock,rock,paper,lose,order-2,True,0.0029,1787898791181
959,paper,paper,scissors,lose,order-2,True,0.0026,1787898791281
960,scissors,scissors,rock,lose,order-2,True,0.0028,1787898791381
961,rock,rock,paper,lose,order-2,True,0.003,1787898791481
962,paper,paper,scissors,lose,order-2,True,0.0027,1787898791581
963,scissors,scissors,rock,lose,order-2,True,0.0029,1787898791681
964,rock,rock,paper,lose,order-2,True,0.0032,1787898791781
965,paper,paper,scissors,lose,order-2,True,0.0027,1787898791881
966,scissors,scissors,rock,lose,order-2,True,0.0027,1787898791981
967,rock,rock,paper,lose,random,True,0.003,1787898792081
968,paper,paper,scissors,lose,order-2,True,0.0028,1787898792181
969,scissors,scissors,rock,lose,order-2,True,0.0027,1787898792281
970,rock,rock,paper,lose,order-2,True,0.0028,1787898792381
971,paper,paper,scissors,lose,order-2,True,0.0027,1787898792481
972,scissors,scissors,rock,lose,order-2,True,0.0028,1787898792581
973,rock,rock,paper,lose,random,True,0.0029,1787898792681
974,paper,paper,scissors,lose,order-2,True,0.0027,1787898792781
975,scissors,scissors,rock,lose,order-2,True,0.0026,1787898792881
976,rock,rock,paper,lose,order-2,True,0.0026,1787898792981
977,paper,paper,scissors,lose,order-2,True,0.0026,1787898793081
978,scissors,scissors,rock,lose,order-2,True,0.0026,1787898793181
979,rock,rock,paper,lose,order-2,True,0.0027,1787898793281
980,paper,paper,scissors,lose,order-2,True,0.0027,1787898793381
981,scissors,scissors,rock,lose,order-2,True,0.0026,1787898793481
982,rock,rock,paper,lose,order-2,True,0.0028,1787898793581
983,paper,paper,scissors,lose,order-2,True,0.0027,1787898793681
984,scissors,scissors,rock,lose,order-2,True,0.0026,1787898793781
985,rock,rock,paper,lose,order-2,True,0.0028,1787898793881
986,paper,paper,scissors,lose,order-2,True,0.0027,1787898793981
987,scissors,scissors,rock,lose,order-2,True,0.0027,1787898794081
988,rock,rock,paper,lose,order-2,True,0.0027,1787898794181
989,paper,paper,scissors,lose,order-2,True,0.0028,1787898794281
990,scissors,scissors,scissors,tie,random,True,0.003,1787898794381
991,rock,rock,paper,lose,order-2,True,0.0027,1787898794481
992,paper,paper,scissors,lose,order-2,True,0.0027,1787898794581
993,scissors,scissors,rock,lose,order-2,True,0.0026,1787898794681
994,rock,rock,paper,lose,order-2,True,0.0028,1787898794781
995,paper,paper,scissors,lose,order-2,True,0.0027,1787898794881
996,scissors,scissors,rock,lose,order-2,True,0.0029,1787898794981
997,rock,rock,paper,lose,order-2,True,0.004,1787898795081
998,paper,paper,scissors,lose,order-2,True,0.0043,1787898795181
999,scissors,scissors,rock,lose,order-2,True,0.0045,1787898795281
1000,rock,rock,paper,lose,order-2,True,0.0047,1787898795381
