roundNumber,opponentMove,predictedMove,botMove,result,modelUsed,predictionCorrect,decisionLatencyMs,timestamp
899,rock,rock,rock,tie,random,True,0.0047,1787898785247
900,rock,rock,paper,lose,order-2,True,0.0041,1787898785347
901,rock,rock,paper,lose,order-2,True,0.0046,1787898785447
902,rock,rock,paper,lose,order-2,True,0.004,1787898785547
903,rock,rock,paper,lose,order-2,True,0.0044,1787898785647
904,rock,rock,paper,lose,order-2,True,0.0042,1787898785747
905,rock,rock,paper,lose,order-2,True,0.0041,1787898785847
906,rock,rock,paper,lose,order-2,True,0.0041,1787898785947
907,rock,rock,paper,lose,order-2,True,0.0042,1787898786047
908,rock,rock,paper,lose,order-2,True,0.0041,1787898786147
909,rock,rock,paper,lose,order-2,True,0.0039,1787898786247
910,rock,rock,paper,lose,order-2,True,0.0039,1787898786347
911,rock,rock,paper,lose,order-2,True,0.0041,1787898786447
912,rock,rock,paper,lose,order-2,True,0.0038,1787898786547
913,rock,rock,paper,lose,order-2,True,0.0041,1787898786647
914,rock,rock,paper,lose,order-2,True,0.0042,1787898786747
915,rock,rock,paper,lose,order-2,True,0.004,1787898786847
916,rock,rock,paper,lose,order-2,True,0.0038,1787898786947
917,rock,rock,paper,lose,order-2,True,0.004,1787898787047
918,rock,rock,paper,lose,order-2,True,0.004,1787898787148
919,rock,rock,paper,lose,order-2,True,0.0038,1787898787248
920,rock,rock,paper,lose,order-2,True,0.0037,1787898787348
921,rock,rock,paper,lose,order-2,True,0.004,1787898787448
922,rock,rock,paper,lose,order-2,True,0.0038,1787898787548
923,rock,rock,scissors,win,random,True,0.0046,1787898787648
924,rock,rock,paper,lose,order-2,True,0.0041,1787898787748
925,rock,rock,paper,lose,order-2,True,0.004,1787898787848
926,rock,rock,paper,lose,order-2,True,0.0041,1787898787948
927,rock,rock,paper,lose,random,True,0.0041,1787898788048
928,rock,rock,paper,lose,order-2,True,0.004,1787898788148
929,rock,rock,paper,lose,order-2,True,0.0037,1787898788248
930,rock,rock,paper,lose,order-2,True,0.0039,1787898788348
931,rock,rock,paper,lose,order-2,True,0.0041,1787898788448
932,rock,rock,paper,lose,order-2,True,0.0037,1787898788548
933,rock,rock,paper,lose,order-2,True,0.0037,1787898788648
934,rock,rock,paper,lose,order-2,True,0.0043,1787898788748
935,rock,rock,paper,lose,order-2,True,0.0042,1787898788848
936,rock,rock,paper,lose,order-2,True,0.004,1787898788948
937,rock,rock,paper,lose,order-2,True,0.0044,1787898789048
938,rock,rock,paper,lose,order-2,True,0.0044,1787898789148
939,rock,rock,paper,lose,order-2,True,0.004,1787898789248
940,rock,rock,paper,lose,order-2,True,0.0043,1787898789348
941,rock,rock,paper,lose,order-2,True,0.0045,1787898789448
942,rock,rock,paper,lose,order-2,True,0.0044,1787898789548
943,rock,rock,paper,lose,order-2,True,0.0038,1787898789648
944,rock,rock,paper,lose,order-2,True,0.004,1787898789748
945,rock,rock,paper,lose,order-2,True,0.0039,1787898789848
946,rock,rock,paper,lose,order-2,True,0.0044,1787898789948
947,rock,rock,paper,lose,order-2,True,0.0046,1787898790048
948,rock,rock,paper,lose,order-2,True,0.0044,1787898790148
949,rock,rock,paper,lose,order-2,True,0.0041,1787898790248
950,rock,rock,paper,lose,order-2,True,0.0044,1787898790348
951,rock,rock,paper,lose,order-2,True,0.0041,1787898790448
952,rock,rock,paper,lose,order-2,True,0.0179,1787898790548
953,rock,rock,paper,lose,order-2,True,0.0039,1787898790648
954,rock,rock,paper,lose,order-2,True,0.0041,1787898790748
955,rock,rock,paper,lose,order-2,True,0.0042,1787898790848
956,rock,rock,paper,lose,order-2,True,0.004,1787898790948
957,rock,rock,paper,lose,order-2,True,0.0038,1787898791048
958,rock,rock,paper,lose,order-2,True,0.0046,1787898791148
959,rock,rock,paper,lose,order-2,True,0.0042,1787898791248
960,rock,rock,paper,lose,order-2,True,0.005,1787898791348
961,rock,rock,paper,lose,order-2,True,0.004,1787898791448
962,rock,rock,paper,lose,order-2,True,0.0041,1787898791548
963,rock,rock,paper,lose,order-2,True,0.0038,1787898791648
964,rock,rock,paper,lose,order-2,True,0.0044,1787898791748
965,rock,rock,paper,lose,order-2,True,0.0044,1787898791848
966,rock,rock,paper,lose,order-2,True,0.0041,1787898791948
967,rock,rock,paper,lose,order-2,True,0.0039,1787898792048
968,rock,rock,paper,lose,random,True,0.0049,1787898792148
969,rock,rock,paper,lose,order-2,True,0.0038,1787898792248
970,rock,rock,paper,lose,order-2,True,0.0042,1787898792348
971,rock,rock,paper,lose,order-2,True,0.0049,1787898792448
972,rock,rock,paper,lose,order-2,True,0.0042,1787898792548
973,rock,rock,paper,lose,order-2,True,0.004,1787898792648
974,rock,rock,paper,lose,order-2,True,0.0042,1787898792748
975,rock,rock,paper,lose,order-2,True,0.004,1787898792848
976,rock,rock,paper,lose,order-2,True,0.0042,1787898792948
977,rock,rock,paper,lose,order-2,True,0.0042,1787898793048
978,rock,rock,paper,lose,order-2,True,0.0047,1787898793148
979,rock,rock,paper,lose,order-2,True,0.0037,1787898793248
980,rock,rock,rock,tie,random,True,0.0051,1787898793348
981,rock,rock,paper,lose,order-2,True,0.0038,1787898793448
982,rock,rock,paper,lose,order-2,True,0.0041,1787898793548
983,rock,rock,paper,lose,order-2,True,0.0043,1787898793648
984,rock,rock,paper,lose,order-2,True,0.0042,1787898793748
985,rock,rock,paper,lose,order-2,True,0.0042,1787898793848
986,rock,rock,paper,lose,order-2,True,0.0044,1787898793948
987,rock,rock,paper,lose,order-2,True,0.0039,1787898794048
988,rock,rock,paper,lose,order-2,True,0.0043,1787898794149
989,rock,rock,paper,lose,order-2,True,0.0039,1787898794249
990,rock,rock,paper,lose,order-2,True,0.004,1787898794349
991,rock,rock,paper,lose,order-2,True,0.0041,1787898794449
992,rock,rock,paper,lose,order-2,True,0.0042,1787898794549
993,rock,rock,paper,lose,order-2,True,0.0042,1787898794649
994,rock,rock,paper,lose,order-2,True,0.0041,1787898794749
995,rock,rock,paper,lose,order-2,True,0.0042,1787898794849
996,rock,rock,paper,lose,order-2,True,0.004,1787898794949
997,rock,rock,paper,lose,order-2,True,0.0043,1787898795049
998,rock,rock,paper,lose,order-2,True,0.0039,1787898795149
999,rock,rock,paper,lose,order-2,True,0.0037,1787898795249
1000,rock,rock,paper,lose,order-2,True,0.0036,1787898795349
