roundNumber,opponentMove,predictedMove,botMove,result,modelUsed,predictionCorrect,decisionLatencyMs,timestamp
872,scissors,scissors,rock,lose,order-2,True,0.0028,1787898782611
873,rock,rock,paper,lose,order-2,True,0.0029,1787898782711
874,paper,paper,scissors,lose,order-2,True,0.0029,1787898782811
875,scissors,scissors,rock,lose,order-2,True,0.0028,1787898782911
876,rock,rock,paper,lose,order-2,True,0.0027,1787898783011
877,paper,paper,scissors,lose,order-2,True,0.0027,1787898783111
878,scissors,scissors,rock,lose,order-2,True,0.0032,1787898783211
879,rock,rock,paper,lose,order-2,True,0.0031,1787898783311
880,paper,paper,scissors,lose,order-2,True,0.0027,1787898783411
881,scissors,scissors,rock,lose,order-2,True,0.0028,1787898783511
882,rock,rock,paper,lose,order-2,True,0.0048,1787898783611
883,paper,paper,scissors,lose,order-2,True,0.0052,1787898783711
884,scissors,scissors,rock,lose,order-2,True,0.0048,1787898783811
885,rock,rock,paper,lose,order-2,True,0.0027,1787898783911
886,paper,paper,scissors,lose,random,True,0.0038,1787898784011
887,scissors,scissors,rock,lose,order-2,True,0.0034,1787898784111
888,rock,rock,paper,lose,order-2,True,0.0031,1787898784211
889,paper,paper,scissors,lose,order-2,True,0.0028,1787898784311
890,scissors,scissors,rock,lose,order-2,True,0.0028,1787898784411
891,rock,rock,paper,lose,order-2,True,0.0028,1787898784511
892,paper,paper,scissors,lose,order-2,True,0.0045,1787898784611
893,scissors,scissors,rock,lose,order-2,True,0.0047,1787898784711
894,rock,rock,paper,lose,order-2,True,0.0043,1787898784811
895,paper,paper,scissors,lose,order-2,True,0.0059,1787898784911
896,scissors,scissors,scissors,tie,random,True,0.0055,1787898785011
897,rock,rock,paper,lose,order-2,True,0.0077,1787898785111
898,paper,paper,scissors,lose,order-2,True,0.0057,1787898785211
899,scissors,scissors,rock,lose,order-2,True,0.0052,1787898785311
900,rock,rock,paper,lose,order-2,True,0.0049,1787898785411
901,paper,paper,scissors,lose,order-2,True,0.0046,1787898785511
902,scissors,scissors,rock,lose,order-2,True,0.005,1787898785611
903,rock,rock,paper,lose,order-2,True,0.0066,1787898785712
904,paper,paper,rock,win,random,True,0.0053,1787898785812
905,paper,scissors,rock,win,order-2,False,0.0046,1787898785912
906,paper,scissors,rock,win,order-1,False,0.0032,1787898786012
907,paper,paper,scissors,lose,order-2,True,0.0058,1787898786112
908,scissors,paper,scissors,tie,order-2,False,0.0045,1787898786212
909,rock,rock,paper,lose,order-2,True,0.0045,1787898786312
910,paper,paper,scissors,lose,order-2,True,0.0047,1787898786412
911,scissors,scissors,rock,lose,order-2,True,0.2036,1787898786512
912,rock,rock,paper,lose,order-2,True,0.0069,1787898786612
913,paper,paper,scissors,lose,order-2,True,0.0079,1787898786712
914,scissors,scissors,rock,lose,order-2,True,0.005,1787898786812
915,rock,rock,paper,lose,order-2,True,0.005,1787898786912
916,paper,paper,scissors,lose,order-2,True,0.0046,1787898787012
917,scissors,scissors,rock,lose,order-2,True,0.0028,1787898787112
918,rock,rock,paper,lose,order-2,True,0.0029,1787898787212
919,paper,paper,scissors,lose,order-2,True,0.0241,1787898787312
920,scissors,scissors,rock,lose,order-2,True,0.0062,1787898787412
921,rock,rock,paper,lose,order-2,True,0.0049,1787898787512
922,paper,paper,scissors,lose,order-2,True,0.0047,1787898787612
923,scissors,scissors,rock,lose,order-2,True,0.007,1787898787712
924,rock,rock,paper,lose,random,True,0.007,1787898787812
925,paper,paper,scissors,lose,order-2,True,0.0047,1787898787912
926,scissors,scissors,rock,lose,order-2,True,0.0047,1787898788012
927,rock,rock,paper,lose,order-2,True,0.0054,1787898788112
928,paper,paper,scissors,lose,order-2,True,0.0049,1787898788212
929,scissors,scissors,rock,lose,order-2,True,0.0055,1787898788312
930,rock,rock,paper,lose,order-2,True,0.0051,1787898788412
931,paper,paper,scissors,lose,order-2,True,0.0047,1787898788512
932,scissors,scissors,rock,lose,order-2,True,0.0052,1787898788612
933,rock,rock,paper,lose,order-2,True,0.003,1787898788712
934,paper,paper,rock,win,random,True,0.0036,1787898788812
935,paper,scissors,rock,win,order-2,False,0.003,1787898788912
936,paper,scissors,rock,win,order-1,False,0.0029,1787898789012
937,paper,paper,scissors,lose,order-2,True,0.0029,1787898789112
938,scissors,paper,scissors,tie,order-2,False,0.0026,1787898789212
939,rock,rock,paper,lose,order-2,True,0.0027,1787898789312
940,paper,paper,scissors,lose,order-2,True,0.0031,1787898789412
941,scissors,scissors,rock,lose,order-2,True,0.0029,1787898789512
942,rock,rock,paper,lose,order-2,True,0.0028,1787898789612
943,paper,paper,rock,win,random,True,0.0052,1787898789712
944,paper,scissors,rock,win,order-2,False,0.0076,1787898789812
945,paper,paper,scissors,lose,order-2,True,0.0046,1787898789912
946,scissors,paper,scissors,tie,order-2,False,0.0037,1787898790013
947,rock,rock,rock,tie,random,True,0.0038,1787898790113
948,paper,paper,scissors,lose,order-2,True,0.0031,1787898790213
949,scissors,scissors,rock,lose,order-2,True,0.0032,1787898790313
950,rock,rock,paper,lose,order-2,True,0.0027,1787898790413
951,paper,paper,scissors,lose,order-2,True,0.003,1787898790513
952,scissors,scissors,rock,lose,order-2,True,0.003,1787898790613
953,rock,rock,paper,lose,order-2,True,0.0027,1787898790713
954,paper,paper,scissors,lose,random,True,0.0037,1787898790813
955,scissors,scissors,rock,lose,order-2,True,0.0029,1787898790913
956,rock,rock,paper,lose,random,True,0.0049,1787898791013
957,paper,paper,scissors,lose,order-2,True,0.0206,1787898791113
958,scissors,scissors,rock,lose,order-2,True,0.0037,1787898791213
959,rock,rock,paper,lose,order-2,True,0.0032,1787898791313
960,paper,paper,scissors,lose,order-2,True,0.003,1787898791413
961,scissors,scissors,rock,lose,order-2,True,0.0029,1787898791513
962,rock,rock,paper,lose,random,True,0.0035,1787898791613
963,paper,paper,scissors,lose,order-2,True,0.0028,1787898791713
964,scissors,scissors,rock,lose,order-2,True,0.0028,1787898791813
965,rock,rock,paper,lose,order-2,True,0.0027,1787898791913
966,paper,paper,scissors,lose,order-2,True,0.0028,1787898792013
967,scissors,scissors,rock,lose,order-2,True,0.0029,1787898792113
968,rock,rock,paper,lose,order-2,True,0.0027,1787898792213
969,paper,paper,scissors,lose,order-2,True,0.0028,1787898792313
970,scissors,scissors,rock,lose,order-2,True,0.0028,1787898792413
971,rock,rock,paper,lose,order-2,True,0.0028,1787898792513
972,paper,paper,rock,win,random,True,0.0029,1787898792613
973,paper,scissors,rock,win,order-2,False,0.0029,1787898792713
974,paper,scissors,rock,win,order-1,False,0.0033,1787898792813
975,paper,paper,scissors,lose,order-2,True,0.0029,1787898792913
976,scissors,paper,scissors,tie,order-2,False,0.0026,1787898793013
977,rock,rock,paper,lose,order-2,True,0.0027,1787898793113
978,paper,paper,scissors,lose,order-2,True,0.0027,1787898793213
979,scissors,scissors,rock,lose,order-2,True,0.0026,1787898793313
980,rock,rock,paper,lose,order-2,True,0.0026,1787898793413
981,paper,paper,scissors,lose,order-2,True,0.0026,1787898793513
982,scissors,scissors,rock,lose,order-2,True,0.0046,1787898793613
983,rock,rock,paper,lose,order-2,True,0.0072,1787898793713
984,paper,paper,scissors,lose,order-2,True,0.0055,1787898793813
985,scissors,scissors,rock,lose,order-2,True,0.005,1787898793913
986,rock,rock,paper,lose,order-2,True,0.0045,1787898794013
987,paper,paper,scissors,lose,order-2,True,0.0044,1787898794113
988,scissors,scissors,rock,lose,order-2,True,0.0046,1787898794213
989,rock,rock,paper,lose,order-2,True,0.0047,1787898794313
990,paper,paper,scissors,lose,order-2,True,0.0046,1787898794413
991,scissors,scissors,rock,lose,order-2,True,0.0047,1787898794513
992,rock,rock,paper,lose,order-2,True,0.005,1787898794613
993,paper,paper,scissors,lose,order-2,True,0.0049,1787898794713
994,scissors,scissors,rock,lose,order-2,True,0.0046,1787898794813
995,rock,rock,paper,lose,order-2,True,0.0047,1787898794913
996,paper,paper,scissors,lose,order-2,True,0.0045,1787898795013
997,scissors,scissors,rock,lose,order-2,True,0.0043,1787898795113
998,rock,rock,paper,lose,order-2,True,0.0047,1787898795213
999,paper,paper,scissors,lose,order-2,True,0.0048,1787898795313
1000,scissors,scissors,rock,lose,order-2,True,0.0046,1787898795413
